experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
306af9d62a89,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,92,13.692124366760254,8.398412548412548,2.2627740415543832e-17,1,Google has announced that it will be shutting down its smart-messaging service Allo which it launched just over two years ago. The decision comes after the company “paused investment in," a global network of personal data centers that began in 2015, including Gmail, Twitter, Instagram, Facebook, Spotify, Slack, and other services.

That move, which the company says will enable customers to set up personal data centers in the U.S. and Europe, will help bring greater service to consumers, while still remaining only partially effective at slowing down the pace of social data leaks by companies like Facebook.

""Facebook has a hard time of it with the scale of this service,"" Peter Ec",
720ef063a849,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,46,4.538545608520508,10.126320796881558,2.1111951099435148e-24,1,"Two bedrooms home on a corner lot. Two car detached garage. Nice covered front porch. Seller will not complete any repairs to the subject property, either lender or buyer requested.","


Bedrock, NY, $100,000.00

Room Type

Room 1/4 SQB 2.5' x 2.5' 2 1/4' 3.5' x 2.5' 2 2/4' 4' x 4' 2 2/4' 5' x 5' 2 4' x 4' 3' x 4' 2 4/4' 5/6'

Bedrock, NY, $100,000.00

Room Type

Room 1/4 SQB 2.5' x",
ae4ee36651ff,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,91,31.06180191040039,9.128709291752768,3.4660398340668375e-20,1,Hi. Does Asus ever plan to update the intel and nvidia display drivers on the UL30VT laptop? The only downloadable drivers from the Asus website are at least 3 years," after the UL30VT launch, when it looks like the UL30 VT model still has no UL28 models yet. Also, the U28 VT from Asus seems to have some pretty good fixes since the 3.5 year cycle, if Asus still thinks such a thing.

I got a few questions in the comments section.

I am told they have a UEFI system with a 4 core system, the UL28 would use a 4 core system like the Acer. They are shipping the latest firmware, firmware versions of 3.5.0.2, and they will update this",
7850aab7b41f,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,99,12.621294021606445,9.311283477587823,6.314840678220958e-21,1,"Do you remember the game from this fragment of box art? Leave your answer in the comments! For those curious as to what last Friday's Remember This game was, it"," was a set of photos from the last day of the season, which, you've probably seen before, did not match the one in this game, to give you a sense of the significance of the photos.

This game has come to dominate the attention of the Xbox Live community, but this time with a better game with the same amount of gameplay.

So, if you want to pick a game that's great, or not great, or you want to look away from a game that has great moments, this may not have everything you're looking for.

This ga",
629c1bb08b4f,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,88,14.550830841064453,7.302967433402215,1.4074466708751796e-13,1,"4 NICE LOTS READY TO BUILD YOUR DREAM HOME or MULTI UNITS. INCLUDES LOTS 5, 6, 7, & 8. EACH LOT CAN BE SOLD SEPARATELY OR CAN BE SOLD AS"," A PLACE TO BUILD YOUR INSTITUTE. THESE PACKAGES ARE WOULD LIKE TO BE BID UNDER THE PERIOD OF ""HOW MUCH TO BUILD FOR YOU"".

I am proud to present The 3 Big Picture. Please feel free to share your pictures, discuss the projects & discuss your business projects. If you have a big project or want to share your pictures, don't hesitate to reach out, you can always reach my facebook page to let me know which one they are from. Thanks!


HOW TO BUILD FOR YOU

http://www.meet",
02ae82079a45,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,77,4.995471000671387,10.041580220928045,5.002910385150311e-24,1,"Bob ""Bus Bob"" Krause, 59, of Waikiki, an Oahu Transit System bus driver, died at home. He was born in Bremen, Germany. He is survived by parents Hans Krause and"," his wife. Mr. Kruuse became a bus mechanic in 1951. He left his wife, wife, seven children, three grandchildren, three great-grandchildren, three great grandchildren, one great-grandchildren, a niece, a nephew, a granddaughter, a great uncle, a cousin, brother, great uncle, grandfather, great brother, great nephew, great uncle, great brother, great nephew, great nephew, great brother, great uncle, great brother, great nephew, great nephew, great uncle, great nephew, great brother, great nephew,",
d3997aea1e2d,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,97,16.511154174804688,8.033264176742437,4.745649749186413e-16,1,"At a “Street Speakout Against U.S. War & Racism,” organizations representing struggles against U.S. imperialism on the Korean peninsula, the Philippines, Iran, and Central and South America, as well a"," the U.S.-led antiwar protests in Puerto Rico, in which 250,000 people rallied, gave us a unique perspective on the Trump administration's policies.

We can see that in the White House's latest push to mobilize American people to rally against Trump, a special interest funding the war in both wars, there are already a number of people in the U.S. media with a sense of frustration with this process. And that frustration stems from the fact that this war is supposed to be a protest.

Even when the",
a45a9fd17cbf,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,92,10.086454391479492,8.763560920082657,9.458879957106815e-19,1,Super Bowl LIII will be played between the New England Patriots and Los Angeles Rams on Sunday. The Super Bowl will start at 3:30 p.m. PST. The Rams advanced to," the Super Bowl with a win, while the Colts lost by a touchdown.

""It's the best game of the year,"" Colts coach Chuck Pagano said. ""It's the last game of the year to close a hole in the Colts' offense. He has that with us. It's a win of 2½ to 1, they've got the edge in the AFC. It was probably one of our better games. Obviously, to win this game, they'd have to play better because we knew how to play. The Colts are better. They've got talent. They've got",
d7cbee06ac11,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,93,17.175006866455078,8.580986734247602,4.703136536490381e-18,1,"It's our longest ever edition of Football Weekly - but you know what they say, size ain't everything. AC Jimbo has Barry Glendenning, Sean Ingle and Philippe Auclair in the"," mix. Plus they have a great young coach, a terrific manager, an inspiring manager, a fascinating manager, one who has won the league 3 time, 2 of the last 4, who has one of the best coaches in the country. No matter what your football sense is, let us tell you this.

Barry Glendenning

He's a great manager, a great manager who doesn't give a sh--- about things like this. His approach has always always been a business one, so he has always got to build teams. That, my friends, makes him a",
27d38e49505d,gpt2,UNIGRAM,"gamma=0.5, delta=2.0, z_threshold=4.0",generated_watermarked,Clean,N/A,97,24.11080551147461,8.158616623551081,1.6944170588684134e-16,1,"Virtuoso’s Luxe Report surveyed 1,071 of its advisors and found travelers are increasingly looking to personalize their trips with staged photo shoots, private helicopter transfers and more. The hotel"," 10 locations with private, private or social jets.

""The Luxe Report recommends that hotel operators, business owners and hotel managers use these methods to create a more private, safe, well equipped and well booked itinerary that can be customized to your unique need,"" the company says in a release. ""This creates more comfortable room accommodation and less stress in your luggage.

""More of Luxe Report's clients are seeking to enhance their lifestyle by selecting a luxurious hotel or staying ",
